part_number,quantity,guide_price
55210-041-008,2,34.459
2220-8AX50BS,2,34.459
SL50M8A,1,90.3635
SLR50M8B,2,2.618
SLR50 M8 B,2,2.618
84413-20,1,35.156
6114GAA12B10SN,1,203.1075
FDBA56-12-10SNK-A5,1,203.1075
55401-31,10,11.6025
NSE554-01-31,10,11.6025
122355,20,2.074
MS28775-132,1,13.4555
85007-200-020,10,1.292
955120-101CPV,1,54.111
955120-204CPV,1,71.077
955120-205CPV,1,76.1855
122354,10,6.018
4030-50AT,10,9.01
117447,1,54.5275
NSA9381500320,1,69.2325
6150RDC20,1,69.2325
938150-03-20,1,69.2325
NSA55134-201,2,13.2685
55134-201,2,13.2685
212-12AD,2,13.2685
212-12AD*,2,13.2685
23202AM0600L,5,24.004
L23202-60AML,5,24.004
993101-185-5,2,6.9615
993503-114,2,13.6
993503-215,1,13.226
53301-20-010BCL,2,32.9885
53301-20-10BCL,2,32.9885
15-204,10,1.462
15204,10,1.462
259023-10,10,1.462
22731BC060011M,10,7.956
L22731-60-11BCM,10,7.956
ASNA0082-305,10,11.6705
54207-190-05-1L,10,11.6705
2101-0605,10,11.6705
21010605,10,11.6705
ASN52320BH070N,10,3.587
22541N070,10,3.587
7PH135M,10,3.587
DHS613-262.22,5,9.911
O-16A4,5,9.911
EN3646A510,1,30.3025
6120RAB10B000N,1,30.3025
NSA938004-10,1,30.3025
JEE7Z,5,6.375
ES7349,2,17.833
PL365,2,17.833
EN2240-313,10,7.667
EN2240-1683,10,5.2275
E27152A30-5ADT,100,0.306
DHS812-400.00,1,30.532
DHS812-109.00,1,13.3535
DHS812-109-00,1,13.3535
DHS443-152.23,10,8.5
DHS443-152-23,10,8.5
SL601M5-15-9S,10,8.5
DHS443-152.21,10,1.666
DHS443-152-21,10,1.666
SL601M5-9-4S,10,1.666
DHS433-141.08,10,5.0745
DHS433-141-08,10,5.0745
8PA106,10,5.0745
ASNA0079-510A,20,1.36
A0079-510A,20,1.36
ASNA0045BC060L,5,4.4285
52347-060BCL,5,4.4285
ASNA0045-060BCL,5,4.4285
6PCR106,5,4.4285
ASNA0045BC140L,2,22.491
52347-140BCL,2,22.491
ASNA0045-140BCL,2,22.491
14PCR106,2,22.491
ASNA0045BC050L,5,4.658
52347-050BCL,5,4.658
ASNA0045-050BCL,5,4.658
5PCR106,5,4.658
ASNA0033-127,1,8.3725
55220-107-127,1,8.3725
MINOXM6,1,8.3725
0-107-127,1,8.3725
A0007-09-26,1,323.6205
ASNA0007-09-26,1,323.6205
A926,1,323.6205
ASN52320CM060E,10,4.2755
22541P060,10,4.2755
L22541-060P,10,4.2755
ASN52320BH040N,20,1.411
22541N040,20,1.411
L22541-040N,20,1.411
ASNA52320BH040N,20,1.411
4PH135M,20,1.411
A32628,1,310.2585
993503-854,1,24.072
8AJAL6NYLSTOP,1,55.947
84303-212DEB,1,73.3295
84303-012DEB,1,73.3295
14708-01,1,73.3295
84303-208DEB,2,51.9605
14704-01,2,51.9605
81811-180,5,29.5375
C18,5,29.5375
81810-270-21A7,5,14.3225
81810-270-20B8,5,19.2525
81810-080-50D6,5,9.4605
7716F-SP8,1,916.2405
727143004,2,21.8025
727143,2,21.8025
2X90-23B7,2,20.1195
90 X 2   PB 7013,2,20.1195
2X90B237,2,20.1195
2X8-23B7,10,8.857
2X8B237,10,8.857
8 X 2  23B7,10,8.857
2X44-23B7,2,15.4785
27CBLEU,10,9.0355
"2,5X63-23B7",5,14.0165
2-5X63-23B7,5,14.0165
"2,5X382-23B7",1,49.5805
2-5X382-23B7,1,49.5805
23351CA080,10,4.1735
L23351-80CA,10,4.1735
23340CD2050,1,11.016
23340AK1222LE,5,16.337
23340AK12LE,5,16.337
L23340-12AKL,5,16.337
23340AK0814LE,5,5.1
L23340-8AKL,5,5.1
23310CA030020,100,0.2465
23202AM0360T,20,1.343
L23202-36AMT,20,1.343
23202AM0320T,20,0.7395
L23202-32AMT,20,0.7395
23111AG200LE,10,2.686
22731BE080027M,2,34.374
22731BC080021M,2,27.166
L22731-80-21BCM,2,27.166
22731BC060023M,10,5.3295
L22731-60-23BCM,10,5.3295
22731BC060014M,10,10.863
L22731-60-14BCM,10,10.863
22731BC060013M,10,10.693
L22731-60-13BCM,10,10.693
22731BC060009M,10,2.38
L22731-60-9BCM,10,2.38
22731BC050013M,2,13.855
L22731-50-13BCM,2,13.855
22719BC080021L,2,50.9915
L22719-80-21BCL,2,50.9915
651-91-4D54,10,3.9015
22719BC060064L,1,69.479
L22719-60-64BCL,1,69.479
22719BC060024L,10,47.617
L22719-60-24BCL,10,47.617
22719BC050035L,2,13.9145
L22719-50-35BCL,2,13.9145
22719BC040017L,5,10.9055
L22719-40-17BCL,5,10.9055
22719BC040011L,5,43.0355
L22719-40-11BCL,5,43.0355
617-5FY1,1,830.5095
22453BC140L,1,20.927
L22453-140BCL,1,20.927
22441BC140L,10,6.766
L22441-140BCL,10,6.766
22435BC100L,10,2.89
L22435-100BCL,10,2.89
22431CC080,10,5.3295
L22431-80CC,10,5.3295
22431CC020,5,5.406
L22431-20CC,5,5.406
22291AG030010U,10,6.732
55401-01,1,120.156
55401-1,1,120.156
22272BC040034L,5,3.672
L22272-40-34BCL,5,3.672
55222-12CA,1,15.8355
21K12,1,15.8355
21K12.,1,15.8355
21K32,1,15.8355
22271BC060046L,10,5.525
L22271-60-46BCL,10,5.525
22271BC050052L,20,3.8165
22256BC060020L,10,4.1565
22256BC060012L,10,3.213
L22256-60-12BCL,10,3.213
22252TK060027X,2,12.461
22252BC060025L,10,3.519
22252BC060016L,10,5.049
L22252-60-16BCL,10,5.049
22252BC050040L,10,6.4685
L22252-50-40BCL,10,6.4685
22252BC050022L,10,4.556
L22252-50-22BCL,10,4.556
55131-111,5,6.1965
2700-11,5,6.1965
22251BC030024L,10,3.3575
L22251-30-24BCL,10,3.3575
53602-018AKL,10,5.219
53511-390ACL,10,12.665
NSA53511 390ACL,10,12.665
22251BC030014L,10,2.3885
53511-250CA,10,10.5655
NSA53511-250CA,10,10.5655
53511-120ACL,10,8.5935
E22307-120ACTL,10,8.5935
53507-140CA,1,65.025
53301-35-025BCL,10,7.157
53301-35-25BCL,10,7.157
53301-20-015BCL,10,6.0435
53301-20-15BCL,10,6.0435
52409-64L,20,2.9835
LC6-470L,20,2.9835
22202BC080020L,10,12.087
52357CBD060N,10,2.873
52357BD060N,10,2.873
6SMR4209M,10,2.873
52357CBD040N,10,2.244
52357BD040N,10,2.244
4SMR4209M,10,2.244
52350FCM050E,2,12.2485
L22551F050P,2,12.2485
52348-60-1,1,26.7835
6SE1098-1,1,26.7835
52350CCM050E,1,12.0105
52348-50-2,2,14.9345
5SE1098-2,2,14.9345
22201TK050024X,10,9.6135
L22201-50-24TKX,10,9.6135
22201TK050022X,2,11.9255
22201BE080012M,10,5.6525
L22201-80-12BEM,10,5.6525
51403-07-064,100,1.2495
22201BE060005L,5,6.987
22201BC100016L,5,24.4035
22201BC080050L,1,10.047
22201BC060034L,10,7.463
L22201-60-34BCL,10,7.463
22201BC050044L,10,7.0125
L22201-50-44BCL,10,7.0125
22201BC060027L,10,7.004
L22201-60-27BCL,10,7.004
22201BC050040L,10,6.749
L22201-50-40BCL,10,6.749
22201BC050026L,20,5.8905
L22201-50-26BCL,20,5.8905
22129BC060032L,10,13.464
22129BC050038L,10,13.838
L22129-50-38BCL,10,13.838
22129BC050020L,20,11.0925
L22129-50-20BCL,20,11.0925
4486029,25,3.3405
RAZLN06-000,25,3.3405
22125BC050054L,10,6.8765
22125BC040036L,10,6.0945
L22125-40-36BCL,10,6.0945
21X25,20,2.193
21217TB3212,100,1.1645
L21217-32-12TB,100,1.1645
4026424,1,87.38
210355,1,87.38
3X90-23B7,5,18.598
21215TB4820,10,3.468
L21215-48-20TB,10,3.468
21215DC2404J,200,0.1275
L21215-24-4DCJ,200,0.1275
20DU12,2,69.003
17-17552-30,1,393.8815
17-17551-30,1,393.8815
171755130,1,393.8815
171755230,1,393.8815
12100CNA101,2,51.3825
130849-1,1,101.983
22453BC160L,10,4.0715
L22453-160BCL,10,4.0715
7.72375E+14,1,142.3155
11721035,1,142.3155
II721035,1,142.3155
993303-065-5,10,3.0005
A31966-1,10,20.2895
C55222,1,191.6495
21215DC3225J,100,0.408
L21215-32-25DCJ,100,0.408
21215TB3222,20,2.7795
21217TB3220,20,2.2355
21217TB3200,20,2.2355
22201BC050038L,10,6.8085
L22201-50-38BCL,10,6.8085
81811-040,10,2.635
BSA4PC851,10,2.635
993101-125-5,10,6.2985
EN4113S12NH,10,4.4965
21S12,10,4.4965
DHS273-200.50,10,4.4965
A0021-21S12,10,4.4965
DHS775-220.045,1,57.732
DHS775-220-045,1,57.732
23201AM0300T,10,2.091
L23201-30AMT,10,2.091
34111,100,0.2125
62007,2,12.2315
23202AM0450T,20,1.8445
L23202-45AMT,20,1.8445
A0023C08R15N-W,1,73.8225
51453C8R15N-W,1,73.8225
55701C08R15N-W,1,73.8225
NSA5319-05-025,100,1.768
5319-05-025,100,1.768
E3X25,100,1.768
DHS613-595.07,20,1.632
DHS613-595-07,20,1.632
R13312,20,1.632
ASNA0185-121A,1,125.919
MMB12,1,125.919
EN2240-422F,1,6.2135
ASNA0021-35G08,10,2.8305
A0021-35G08,10,2.8305
35G8,10,2.8305
EN4113S30NH,10,7.7435
A0021-21S30,10,7.7435
57303-250,5,9.061
ASNA57303-250,5,9.061
22209BC030008L,10,2.244
L22209-30-8BCL,10,2.244
NSA5319-07-018,200,0.0935
E27489E40-18EMT,200,0.0935
5319-07-018,200,0.0935
E4X18,200,0.0935
ASNA0019-0961,2,107.3465
961,2,107.3465
ASNA0136-35E2,1,269.484
TRCE35ECG20,1,269.484
HB02-N,1,19.2525
23312EP,1,19.2525
23312P,1,19.2525
DHS711-837.11,20,1.037
DHS711-837-11,20,1.037
ASN52320CM030E,10,2.9835
3PH105,10,2.9835
22541P030,10,2.9835
L22541-030P,10,2.9835
ASNA52320CM030E,10,2.9835
3PH10CM,10,2.9835
945UN01E4AA5F,1,332.4095
ASNA0021-15N16,10,2.941
A0021-15N16,10,2.941
15N16,10,2.941
DHS711-713.13,10,1.343
DHS711-713-13,10,1.343
660UN01A01A5,1,143.616
22129BC080036L,5,17.782
A0007-04-03,1,59.8655
A403,1,59.8655
ASNA0007-04-03,1,59.8655
DHS613-261.25,5,12.002
DHS613-261-25,5,12.002
0-20F4,5,12.002
NSA937201MR0600,100,1.343
21217DB1612,100,0.153
L21217-16-12DB,100,0.153
A0023C06R40N-W,1,85.7055
55701C06R40N-W,1,85.7055
51453C6R40N-W,1,85.7055
22125BC040030L,20,2.4735
L22125-40-30BCL,20,2.4735
22125BC040032L,20,5.406
L22125-40-32BCL,20,5.406
22125BC040042L,10,3.995
L22125-40-42BCL,10,3.995
55406BC050050L,2,19.193
22201BC050023L,10,3.961
22201BC050025L,10,6.4685
L22201-50-25BCL,10,6.4685
22201BC050048L,2,50.1075
L22201-50-48BCL,2,50.1075
22201BC060025L,5,4.522
L22201-60-25BCL,5,4.522
22201BC060019L,10,6.5705
L22201-60-19BCL,10,6.5705
22201BC060042L,2,10.387
22201BC100007L,2,6.783
22201BC080025M,10,8.0835
951901BC040008L,10,2.1165
951901-040-008BCL,10,2.1165
951901-40-8BCL,10,2.1165
22201BE050010L,10,1.411
22201BE060017L,10,6.4685
22201CE050003,10,8.772
22129BC060028L,10,13.107
22129BC060030L,5,15.1385
L22129-60-30BCL,5,15.1385
22129BC060084L,10,18.938
22129BC080024L,10,14.739
22129BC080070L,10,19.6435
L22129-80-70BCL,10,19.6435
22129BE080030L,10,15.3765
L22129-80-30BEL,10,15.3765
22129BE080054L,10,16.2775
22202BC050011L,10,2.601
22202BC050018L,10,4.5305
22202BC060004L,10,0.9095
L22202-60-4BCL,10,0.9095
22202BC060005L,10,9.2565
L22202-60-5BCL,10,9.2565
22202BC060006L,10,9.163
L22202-60-6BCL,10,9.163
22202BC060012L,10,4.2585
22202BC060034L,10,11.951
22202BC080015L,2,4.148
22202BC080026L,10,12.7415
22209BC040008L,10,2.3205
22209BC040012L,10,2.652
L22209-40-12BCL,10,2.652
22209BC050018L,10,3.519
L22209-50-18BCL,10,3.519
22209BC060016L,10,3.9015
L22209-60-16BCL,10,3.9015
22209BC060020L,10,4.233
22209BC060056L,10,4.233
22209BC060018T,1,16.9575
22202TK060018X,2,18.5895
22293AG025008U,10,6.97
L22293-25-8AGU,10,6.97
22296AG040012U,2,25.5085
L22296-40-12AGU,2,25.5085
22296AG025008U,10,13.617
MS35266-79,10,7.6925
22220BE050016L,5,8.789
22294AG025008U,10,4.4965
L22294-25-8AGU,10,4.4965
22294BC030008L,10,6.647
22271BC040022L,10,2.363
L22271-40-22BCL,10,2.363
22271BC040076L,5,6.2475
22271BC050048L,10,4.5985
22271BC060054L,10,6.2305
22271BC060058L,5,8.6615
22271BC060062L,10,6.8935
22272BC030004L,10,1.275
L22272-30-4BCL,10,1.275
22272BC030018L,10,1.819
L22272-30-18BCL,10,1.819
22272BC050030L,10,3.1195
22272BC050032L,10,3.247
22272BC050048L,10,4.0205
L22272-50-48BCL,10,4.0205
22272BC060010L,10,2.363
L22272-60-10BCL,10,2.363
22271BC050014T,2,7.4375
L22271-50-14BCT,2,7.4375
22271DG040014C,20,4.2245
L22271-40-14DGC,20,4.2245
22271DG040016C,20,3.808
22271DG040018C,10,1.717
L22271-40-18DGC,10,1.717
22271DG040020C,10,1.768
22181BC030010L,50,1.462
L22181-30-10BCL,50,1.462
22251BC040034L,5,4.42
L22251-40-34BCL,5,4.42
22256BC030006L,10,7.2335
L22256-30-6BCL,10,7.2335
22252BC050017L,10,4.6665
L22252-50-17BCL,10,4.6665
22252BC050026L,10,5.1425
L22252-50-26BCL,10,5.1425
22252BC060005L,10,3.604
L22252-60-5BCL,10,3.604
22252BC060014L,10,3.2215
22252BC100029L,1,34.408
L22252-100-29BCL,1,34.408
22252TK060005X,2,9.3585
22252CM060005E,1,17.1955
51210-30-20BCL,10,1.8955
51210-03-20BCL,10,1.8955
ASQ1BC060020UL,10,8.9165
51211-60-20BCL,10,8.9165
ATQ1BC030008UL,2,19.312
51212-030-008BCL,2,19.312
51212BC030008L,2,19.312
AUQ1BC060015L,5,16.5665
51214-060-015BCL,5,16.5665
AUQ1BC060015UL,5,16.5665
22443BC180L,1,15.0195
22441BC180L,10,7.5905
L22441-180BCL,10,7.5905
22453BC070L,10,4.692
L22453-70BCL,10,4.692
36150CNA101,1,105.91
36CNA101,1,105.91
DHS433-141.10,10,6.307
DHS433-141-10,10,6.307
10PA106,10,6.307
ASNA0044BC140L,2,18.0455
14TCR106,2,18.0455
52346-140BCL,2,18.0455
ASNA0044-140BCL,2,18.0455
1802-048,1,38.0035
ASN52345CM050E,10,8.2705
22517CM50E,10,8.2705
52345CM050E,10,8.2705
5080DHE7-10CM,10,8.2705
ASN52320CM040E,10,3.74
22541P040,10,3.74
4070PH105AM,10,3.74
52356CBD060N,10,4.0885
52356BD060N,10,4.0885
6SR4009M,10,4.0885
52352FCM050E,2,18.9635
L22552F050P,2,18.9635
5SR2005K,2,18.9635
52338LL080,5,23.0605
8A27109MSIMLOC,5,23.0605
8A27-109M,5,23.0605
52354CBD040N,10,2.4735
52354BD040N,10,2.4735
4SR3009M,10,2.4735
53120-050-20DHJ,20,4.335
53121-050-10DHJ,20,2.839
53124-050-10DHJ,20,3.434
53124-050-20DHJ,20,7.4035
ASNA0082-404,1,14.1185
54207-249-04-1L,1,14.1185
21010804,1,14.1185
2401-0804,1,14.1185
21261-040045,10,14.365
54604-040-045BEL,10,14.365
21261-060075,5,27.5825
SLC6X7-5LN9311,5,27.5825
54604-060-075BEL,5,27.5825
ASNA0078A404X,20,2.635
CR3243-4-4,20,2.635
ASNA0080-405A,100,0.6545
CR4193W4-1,100,0.6545
ASNA0079-409A,20,0.952
4807-0409,20,0.952
ASNA0081-516,1,33.1415
ASNA0103-29091,100,0.272
54501-040-090UA,100,0.272
8SIMPLE,100,0.272
22719BC040013L,10,9.384
L22719-40-13BCL,10,9.384
22719BC040015L,5,10.693
L22719-40-15BCL,5,10.693
22719BC040028L,1,11.6365
L22719-40-28BCL,1,11.6365
22719BC050026L,5,11.7385
L22719-50-26BCL,5,11.7385
22719BC060019L,10,10.761
L22719-60-19BCL,10,10.761
22719BC050034L,2,7.633
L22719-50-34BCL,2,7.633
22719BC060030L,5,54.5445
L22719-60-30BCL,5,54.5445
22719BC060040L,2,59.364
L22719-60-40BCL,2,59.364
A0040-050-200C,10,1.241
HMM5X0-80CN10,10,1.241
52502-050-200C,10,1.241
0040-050-200C,10,1.241
A0040-050-300C,10,1.309
HMM5X0-80CN15,10,1.309
52502-050-300C,10,1.309
0040-050-300C,10,1.309
22731BE080024M,10,14.297
23112AG140LE,10,7.565
L23112-140AGL,10,7.565
XBAX050TL,100,0.7055
E27618G50AJTL,100,0.7055
KAAJ050TLE,100,0.7055
XBAX050TT,100,0.7055
XAAX100TT,50,1.751
984427DG16D,10,2.193
ASNA0024-014-2,20,1.615
57110-014-2,20,1.615
15X8-2X0-8,20,1.615
ASNA0024-037-2,10,1.088
57110-037-2,10,1.088
EN2914-10020,10,4.981
23340AK2560LE,2,23.358
57304-420ADL,20,3.026
57304-0420ADL,20,3.026
NSA57304-423ADL,20,1.088
57304-423ADL,20,1.088
57304AD423L,20,1.088
NSA57304-643ADL,20,4.114
57304-643ADL,20,4.114
NSA57304-643,20,4.114
NSA57304-423DHJ,10,2.703
57304-42-30DHJ,10,2.703
57304-423DHJ,10,2.703
57304DH423J,10,2.703
NSA57304-643DHJ,20,2.3205
57304DH643J,20,2.3205
57304-643DHJ,20,2.3205
53507-200ACL,10,10.829
53507-180CA,10,6.0775
53602-014AKL,5,5.1425
53602-020AKL,5,5.814
53602-039AKL,10,8.5425
53301-20-020BCL,10,6.2475
53301-20-20BCL,10,6.2475
53301-20-025BCL,5,16.048
53301-20-25BCL,5,16.048
53301-20-030BCL,10,4.7175
53301-20-30BCL,10,4.7175
53301-25-025BCL,2,11.3985
53301-25-25BCL,2,11.3985
53301-30-025BCL,10,6.8595
53301-30-25BCL,10,6.8595
23310CA025035,100,0.1955
NSA5319-02-012,100,1.4705
5319-02-012,100,1.4705
E1-5X12,100,1.4705
NSA5319-04-010,100,1.4875
5319-04-010,100,1.4875
E2-5X10,100,1.4875
NSA5319-04-020,50,1.6575
5319-04-020,50,1.6575
E2-5X20,50,1.6575
NSA5319-05-040,100,2.057
5319-05-040,100,2.057
NSA5319-05-030,100,1.87
5319-05-030,100,1.87
NSA5319-05-30,100,1.87
E3X30,100,1.87
NSA5319-07-035,100,0.221
5319-07-035,100,0.221
E4X35,100,0.221
NSA5319-05-035,100,1.938
5319-05-035,100,1.938
E3X35,100,1.938
E3X35FH,100,1.938
NSA5319M02-018,100,1.4535
"IS013337-1,5X18-ST",100,1.4535
5319M02-018,100,1.4535
"M 1,5 X 18",100,1.4535
M1-5X18,100,1.4535
123VC01,1,80.393
123VC01-83,1,80.393
DHS775-100.50,1,293.1395
DHS775-100-50,1,293.1395
310VR01KL6310,1,293.1395
DHS775-140.220,1,218.1355
DHS775-140-220,1,218.1355
DHS775-140.120,1,120.564
DHS775-140-120,1,120.564
110VK01B00B20N,1,120.564
110VK01B0SR20NB,1,120.564
DHS772-300.22,1,364.7775
DHS772-300-22,1,364.7775
160PS01A5A,1,364.7775
NOR185BIS7,1,9.0355
NOR189-10,1,10.183
24040-9,1,57.154
NOR233-2X15,50,0.816
NOR494-2-15,50,0.816
24040-5,1,616.6495
24040-11,1,13.0135
7002MA,1,199.172
ASNA0204AM8T,50,3.6975
7139-0080A050T,50,3.6975
869080-09,50,3.6975
SLR416AM12,1,27.744
57303-400,10,5.542
NSA55132-102,5,10.098
55132-102,5,10.098
2600-2,5,10.098
NSA55132-103,10,8.823
55132-103,10,8.823
2600-3,10,8.823
NSA55132-105,10,8.6785
55132-105,10,8.6785
2600-5,10,8.6785
NSA55132-106,5,10.455
55132-106,5,10.455
2600-6,5,10.455
NSA55132-107,5,10.2
55132-107,5,10.2
NA55132-107,5,10.2
2600-7,5,10.2
NSA55132-109,10,8.7975
55132-109,10,8.7975
2600-9,10,8.7975
NSA55132-108,20,7.31
55132-108,20,7.31
2600-8,20,7.31
NSA55132-121,1,15.0365
55132-121,1,15.0365
2600-21,1,15.0365
NSA55132-122,1,14.0335
55132-122,1,14.0335
NSA55132-222,1,14.0335
2600-22,1,14.0335
NSA55132-124,10,9.1715
55132-124,10,9.1715
2600-24,10,9.1715
NSA55193-102,2,13.5575
55193-102,2,13.5575
2600-2K2,2,13.5575
NSA55133-001,10,10.217
ECS2004.30,10,10.217
55133-001,10,10.217
2600-1SW,10,10.217
NSA55133-002,1,16.303
55133-002,1,16.303
2600-2SW,1,16.303
NSA55133-003,2,16.15
55133-003,2,16.15
2600-3SW,2,16.15
NSA55132-001,10,8.602
55132-001,10,8.602
2600-1S,10,8.602
NSA55132-004,5,10.2
55132-004,5,10.2
2600-4S,5,10.2
NSA55132-003,5,10.2595
55132-003,5,10.2595
2600-3S,5,10.2595
84406-06,5,20.0685
R5106,5,20.0685
84406-12,5,17.952
R5112,5,17.952
DHS613-263.22,1,4.7175
DHS613-263-22,1,4.7175
016-05,1,4.7175
81811-110,10,3.876
BSB11PC851,10,3.876
300.312.2261 B11,10,3.876
81811-270,5,7.1145
C27,5,7.1145
300.328.2261-41,5,7.1145
3003282261-41,5,7.1145
S1445-1010-12,1,43.503
DHS813-100.03,10,8.636
DHS813-100-03,10,8.636
DHN1004PROTINCEND,10,8.636
DHS813-101.03,10,8.636
DHS813-101-03,10,8.636
DHN1004FLECHENOIRE,10,8.636
DHS813-101.02,10,9.095
DHS813-101-02,10,9.095
DHN1004FLECHEBLEUE,10,9.095
D6-35-100C6,10,2.7455
84425-06,1,44.421
A0007-04-05,1,63.3505
ASNA0007-04-05,1,63.3505
A405,1,63.3505
BLS4R05NNW,1,63.3505
18-04-05,1,63.3505
A0007-04-07,1,67.1415
ASNA0007-04-07,1,67.1415
A407,1,67.1415
BLS4R07NNW,1,67.1415
A0007-05-10,1,85.0085
ASNA0007-05-10,1,85.0085
A510,1,85.0085
18-0510,1,85.0085
A0007-06-23,1,131.6735
ASNA0007-06-23,1,131.6735
A623,1,131.6735
A0023C08R20N-W,1,72.6155
55701C08R20N-W,1,72.6155
51453C8R20N-W,1,72.6155
A0023C12R35N-W,1,139.4935
55701C12R35N-W,1,139.4935
51453C12R35N-W,1,139.4935
350690-3,100,0.3485
350690-1,100,0.3485
A6136,1,48.331
813J9,2,45.8065
9PJ813,2,45.8065
POLY V 9PJ813,2,45.8065
DHS711-824.63,50,0.391
DHS711-824-63,50,0.391
ASNA0033-112,1,8.5765
MINOXM5,1,8.5765
55220-092-112,1,8.5765
ASNA0032-067,5,10.2595
FLEXINOX2,5,10.2595
55216-047-067,5,10.2595
55216-47-67,5,10.2595
ASNA0032-112,1,14.11
FLEXINOX5,1,14.11
55216-092-112,1,14.11
55216-92-112,1,14.11
ASNA0032H097,2,12.5545
55216H077-097,2,12.5545
ASNA0033-157,1,9.928
MINOXM8,1,9.928
55220-137-157,1,9.928
ASNA0033-172,1,13.0475
MINOXM9,1,13.0475
55220-152-172,1,13.0475
ASNA0033H142,10,7.3355
55220H122-142,10,7.3355
ASNA0021-11N06,20,2.38
11N06,20,2.38
A0021-11N06,20,2.38
ASNA0021-11N08,20,2.482
11N08,20,2.482
A0021-11N08,20,2.482
11N8,20,2.482
ASNA0021-11N12,10,1.3685
11N12,10,1.3685
A0021-11N12,10,1.3685
110001200,10,1.3685
ASNA0021-11N16,10,2.737
11N16,10,2.737
A0021-11N16,10,2.737
ASNA0021-11N20,20,3.8845
11N20,20,3.8845
A0021-11N20,20,3.8845
51300005020,20,3.8845
ASNA0021-11N25,50,4.2245
11N25,50,4.2245
EN2901-25,50,4.2245
A0021-11N25,50,4.2245
ASNA0021-11N32,20,4.59
11N32,20,4.59
A0021-11N32,20,4.59
ASNA0021-15N06,10,1.3685
A0021-15N06,10,1.3685
ASNA0021-15N12,20,1.377
A0021-15N12,20,1.377
15N12,20,1.377
ASNA0021-15N14,10,2.856
A0021-15N14,10,2.856
15N14,10,2.856
ASNA0021-15N22,10,3.2895
A0021-15N22,10,3.2895
15N22,10,3.2895
ASNA0021-15N20,20,1.3685
A0021-15N20,20,1.3685
15N20,20,1.3685
ASNA0021-25G03,10,2.2015
A0021-25G03,10,2.2015
25G3,10,2.2015
ASNA0021-25G04,10,2.6095
25G4,10,2.6095
A0021-25G04,10,2.6095
ASNA0021-25G0A,10,3.349
A0021-25G6-5,10,3.349
"ASNA0021-25G6,5",10,3.349
25G6-5,10,3.349
Y25G06-5,10,3.349
ASNA0021-25G12,10,3.2385
A0021-25G12,10,3.2385
25G12,10,3.2385
ASNA0021-25G14,10,3.6635
A0021-25G14,10,3.6635
25G14,10,3.6635
ASNA0021-25G16,10,3.706
A0021-25G16,10,3.706
25G16,10,3.706
ASNA0021-25G20,10,4.1225
A0021-25G20,10,4.1225
25G20,10,4.1225
ASNA0021-25G30,10,6.205
A0021-25G30,10,6.205
25G30,10,6.205
ASNA0021-25G49,10,8.585
A0021-25G49,10,8.585
25G49,10,8.585
ASNA0021-25P12,10,3.502
A0021-25P12,10,3.502
25P12,10,3.502
ASNA0021-25P16,10,4.607
A0021-25P16,10,4.607
25P16,10,4.607
ASNA0021-25P23,5,4.267
A0021-25P23,5,4.267
25P23,5,4.267
ASNA0021-21G10,10,3.91
A0021-21G10,10,3.91
21G10,10,3.91
ASNA0021-21G15,10,4.386
A0021-21G15,10,4.386
21G15,10,4.386
ASNA0021-21G32,10,6.647
21G32,10,6.647
A0021-21G32,10,6.647
213103200,10,6.647
ASNA0021-21G06,10,2.7965
21G06,10,2.7965
A0021-21G06,10,2.7965
EN4114S14NH0,10,4.7515
ASNA0021-25S14,10,4.7515
EN4114S08NH0,10,3.774
ASNA0021-25S08,10,3.774
EN4114S16NH0,5,5.134
ASNA0021-25S16,5,5.134
EN4113S25NH,10,6.6555
21S25,10,6.6555
A0021-21S25,10,6.6555
ASNA0021-35G16,10,3.7145
A0021-35G16,10,3.7145
35G16,10,3.7145
ASNA0021-31S06,10,2.8815
31S06,10,2.8815
A0021-31S06,10,2.8815
ASNA0021-31S08,10,3.0685
31S08,10,3.0685
A0021-31S08,10,3.0685
ASNA0021-31S12,10,3.451
31S12,10,3.451
A0021-31S12,10,3.451
ASNA0021-31S16,10,4.42
31S16,10,4.42
A0021-31S16,10,4.42
ASNA0021-31S36,5,7.327
A0021-31S36,5,7.327
ASNA0021-31S10,10,5.712
31S10,10,5.712
ECS0005.10,10,5.712
A0021-31S10,10,5.712
ASNA0021-35S06,10,2.635
A0021-35S06,10,2.635
ASNA0021-35S08,10,2.7965
A0021-35S08,10,2.7965
ASNA0021-35S16,10,3.6465
A0021-35S16,10,3.6465
Y35S16,10,3.6465
ASNA0021-35S12,2,6.494
A0021-35S12,2,6.494
55210-009-005,2,34.1785
2220-5AX10BS,2,34.1785
55210-020-006,2,33.2435
2220-6AX22BS,2,33.2435
ASNA0022-75N06,10,2.754
A0022-75N06,10,2.754
ASNA0022-75N12,10,2.3545
A0022-75N12,10,2.3545
ASNA0022-75N16,10,2.7795
A0022-75N16,10,2.7795
ASNA0022-75N20,10,3.553
A0022-75N20,10,3.553
ASNA0022-85G12,5,4.6155
A0022-85G12,5,4.6155
NSA5536-06,20,1.8955
HP6N,20,1.8955
HP 6N,20,1.8955
S1693,2,168.1725
S1693-1DG,2,168.1725
NSA5536-12,10,2.516
5536-12,10,2.516
DHS715-113.20,1,43.5115
DHS715-113-20,1,43.5115
APCE09PSP049,1,43.5115
8630-09P015,1,43.5115
